2021-09-08T03:32:37.029+09:00,ehdrm,IdeState,Active,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,0,27,Default task
2021-09-08T03:32:38.072+09:00,ehdrm,IdeState,Active,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,2,0,Default task
2021-09-08T03:32:38.385+09:00,ehdrm,Action,EditorUp,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,2,0,Default task
2021-09-08T03:32:38.391+09:00,ehdrm,KeyEvent,65535:38:0,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,1,0,Default task
2021-09-08T03:32:38.658+09:00,ehdrm,Action,EditorLeft,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,1,0,Default task
2021-09-08T03:32:38.660+09:00,ehdrm,KeyEvent,65535:37:0,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,0,28,Default task
2021-09-08T03:32:39.074+09:00,ehdrm,IdeState,Active,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,0,28,Default task
2021-09-08T03:32:39.436+09:00,ehdrm,Action,EditorEnter,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,0,28,Default task
2021-09-08T03:32:39.514+09:00,ehdrm,KeyEvent,10:10:0,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,1,4,Default task
2021-09-08T03:32:40.076+09:00,ehdrm,IdeState,Active,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,1,4,Default task
2021-09-08T03:32:40.520+09:00,ehdrm,KeyEvent,112:80:0,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,1,4,Default task
2021-09-08T03:32:40.789+09:00,ehdrm,KeyEvent,98:66:0,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,1,5,Default task
2021-09-08T03:32:40.984+09:00,ehdrm,Action,EditorBackSpace,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,1,6,Default task
2021-09-08T03:32:41.001+09:00,ehdrm,KeyEvent,8:8:0,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,1,5,Default task
2021-09-08T03:32:41.077+09:00,ehdrm,IdeState,Active,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,1,5,Default task
2021-09-08T03:32:41.322+09:00,ehdrm,KeyEvent,117:85:0,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,1,5,Default task
2021-09-08T03:32:41.385+09:00,ehdrm,KeyEvent,98:66:0,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,1,6,Default task
2021-09-08T03:32:41.448+09:00,ehdrm,KeyEvent,108:76:0,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,1,7,Default task
2021-09-08T03:32:41.903+09:00,ehdrm,KeyEvent,105:73:0,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,1,8,Default task
2021-09-08T03:32:42.001+09:00,ehdrm,KeyEvent,99:67:0,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,1,9,Default task
2021-09-08T03:32:42.078+09:00,ehdrm,IdeState,Active,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,1,10,Default task
2021-09-08T03:32:42.139+09:00,ehdrm,KeyEvent,32:32:0,JavaPlatform,Editor,E:/Guitar/code/.vscode/JavaPlatform/src/FactorialMain.java,,1,10,Default task
